text,label
I watched this movie the night it premiered on MTV. Usually to me MTV Movies are kind of stupid but this one was so good. Summer Phoenix is an amazing actress and I thought that Nick Stahl was good too. If MTV started showing more movies like this I would probably enjoy the channel a lot more.,1
"Meryl Streep as Kate, a woman dying of cancer, performs her role admirably. No wonder she was up for an Oscar. In the part she proves that caring and nurturing housewives are just as important as their sisters out in the business world. And the lesson she teaches about life's expectations and their lack of fulfillment as the relationship grows, that is the most important thing she teaches her daughter. We can expect too much of our mates. Realize that there are many slips and forgiveness or understanding are the main ingredients of a happy life. This is a sombre movie and the ending though sad, shows reconciliation between the father and daughter. I give this one a ten.",1
"This a rip roaring western and i have watched it many times and it entertains on every level.However if your after the true facts about such legends as Hickcock,Cody and Calamity Jane then look elsewhere, as John Ford suggested this is the west when the truth becomes legend print the legend.The story moves with a cracking pace, and there is some great dialogue between Gary Cooper and Jean Arthur two very watchable stars who help to make this movie.The sharp eyed amongst you might just spot Gabby Hayes as an Indian scout, also there is a very young Anthony Quinn making his debut as Cayenne warrior, he actually married one of Demilles daughters in real life.Indeed its Quinns character who informs Cooper of the massacre of Custer told in flash back, the finale is well done and when the credits roll it fuses the American west with American history.So please take time out to watch this classic western.",1
"I was unsure what to expect from ""driving lessons""- unsure whether Rupert Grint could carry such a role, but within the first few minutes I was completely hooked. All the way through, the music, acting and scenery were absolutely stunning. Julie Walters, as always, gave a superb performance as the eccentric old actress Evie, and Rupert Grint, equally as good,gave a fantastic performance as the romantic Ben.<br /><br />Right from the beginning, I was forced into involuntary cringes, bursts of laughter and swellings of joy as Ben broke free from his controlling mother and fought for his friendship with his only friend, Evie. A very controversial story, probably rather exaggerated but none the less one of the best films i have seen in a long time.<br /><br />Highly recommend to anyone seeking a good British film and an evening to kick-back and just enjoy yourself.",1
"I am Black American and I loved this soap opera. I watched it dubbed in Spanish on Telemundo, almost 5-7 years ago. The story was a TRUE story about a black slave who's love affair with a white commander led to her leadership and candid, whimsical way of living.<br /><br />A lot of us could learn a lot from XICA. She took what she had, nothing, and saw her possibilities. Many would argue that she sold herself out - but she was trying to secure her future and that of her future children.<br /><br />It was such an excellent soap opera, that I thought it would be released on DVD, but it's not being released. This soap opera was the best soap opera EVER. We need for it to be released on DVD or broadcast on TV again. It's playing on Azteca America right now, which is only available in Mexico or in the US by paid cable. We need it released again to Telemundo.",1
"The only conceivable flaw of this film is it's title!! Please stop comparing it to the first! I did in my previous review only to separate it from the first. If you haven't seen the movie and are curious, TOTALLY forget about the first and invent a different name for this. There is nothing alike and has a mood all its own. This is a great exponent of screwy mid-80s comedy. I seriously doubt such big names in this cast did the movie because they were broke or even wanted to remake the first. Anybody who ever wanted to give a kick to the snobbish aristocracy should love this little opus. I maintain, the only reason this is in the IMDB bottom 100 is because of its title. I usually hate movies like these (i.e. adam sandler, will farrell, farrelly bros....), but this movie just keeps me laughing hysterically. I dunno, maybe it's like a bad relationship I can't get out of or just a ridiculous guilty pleasure. Either way, this is the single most underrated movie of the 80s behind 'The Stunt Man.'<br /><br />Robert Stack- WE LOVE YOU!!! (1919-2003)",1
"I just watched this move for the 5th or 6th time and am still in love with it. It still makes me cry and sing and worry and celebrate.<br /><br />I almost wrote Bonnie Hunt a letter to tell her how much I love it. David Duchovny's grief scene is so flippin real!!! Minnie Driver is so natural and honest. My favorite line is when Duchovny says ""I miss Elizabeth but I ache for Grace"". Oh man! I'm crying just thinking about it. ALSO... Bonnie Hunt and Jim Belushi are sooooooooooooo the perfect Chicago area couple!! I know them I swear! I'm related to them I'm sure. <br /><br />This movie is in my three times a year rotation!!! I'd watch it once a week but I'm afraid I'd get too used to it!!! I always want to make it a special day when I watch it!!",1
"I know this film has had a fairly rough ride from the critics, but I have to say that I thoroughly enjoyed it. The real star here is the fantastic Dylan Moran. He never fails to be both hilarious and convincing in all of his varied disguises. He also manages to radiate a sweet charm that belies his outrageous pratfalls. Special mention must also go to Michael Gambon who plays for laughs with a brilliantly accurate and yet comedic inner city Dublin accent. The only weak link is Caine who, while obviously having a great laugh hamming it up, plays the least interesting and most unsympathetic character. It probably won't play that well overseas but it's well worth a watch all the same.",1
"FREDDY has gone from scary to funny,in this 6th installment in the Nightmare series.<br /><br /> It's been 2 years,well actually 11 since this film takes place in 2001.And FREDDY has killed every last kid on Elm street except one,John Doe(Jacobb from part 5,even doe the film gives on hint who he is),in which he uses to bring more children to come to Elm street.Not only does FREDDY gets his wishes,but he also gets his daughter back to Elm street.When she finds out what is happening,she and other kids decide to kill FREDDY once and for all.We also get to see some of FREDDY's eerie backgrounds.<br /><br /> Rachel Talalay,who has been contected to the nightmare series for a long time by now.Many people hate this film,but I liked it.It tried to bring out what FREDDY was doing with his wisecrackes...COMDEY and makes the series more funny than scary.So this film is really a comdey sore to speak.It is not the wrost in the series,part 2 still holds it.<br /><br />",1
"algernon4's comment that Ms Paget's ""ultra lewd dance in (this film) is the most erotic in the history of films"" is certainly one doozy of an exaggeration. It isn't even Debra Paget's most erotic dance. Her near nude gyrations in Fritz Lang's ""The Indian Tomb"" make this number look decidedly tame. As for being the most erotic in the history of dance. Well! Where do I start? Salma Hayek's performance as Santanico Pandemonium in ""From Dusk to Dawn"" (1996); Jamie Lee Curtis in ""True Lies"" (1994); Jessica Alba in ""Sin City"" (2005); Rose McGowan in ""Terror Planet"" (2007); Sheila Kelley in ""Dancing at the Blue Iguana"" (2000), blah, blah, blah.<br /><br />Don't get me wrong. I love the sequence and have included it in my ""Cheesecake Dance"" series on Youtube. I just think that making a claim like ""most erotic in the history of film"" is really going out on a very fragile limb.",1
"When you typically watch a short film your always afraid that the person creating the film tries to throw too much into it. That's not the case with this one. A great story about a young girl who's had enough and other worldly forces trying to help make things right.<br /><br />Eric Etebari does a wonderful job of representing the spirit of twisted justice and helps to convey the complexities of the blurred line of right and wrong.<br /><br />Both the young girl and the father give great performances in this wonderful short film, but Eric's performance is definitely the show stealer in this story.<br /><br />I definitely recommend this film for it's complexity, performance, and great over all story.",1
"A woman who hates cats (Alice Krige) and her son (Brian Krause) have moved into a small town, and must deal with a mean teacher (Glenn Shadix), their incestuous relationship, a lovely girl (Mädchen Amick) and one hell of a big secret.<br /><br />Okay, so technically, this is a ""bad film"". But, who cares? It's so very fun! <br /><br />Impossible things (involving corn) happen, people freak out about kitty cats, there's bad one-liners, there's too much cheese to handle!<br /><br />So, yes. You will enjoy this. A lot. It won't move you, touch you, scare you, or thrill you in any way, but it will keep you entertained and laughing!",1
"If you speak French or can put up with sub-titles, you will really enjoy this movie. If on the other hand you just want to see God's most beautiful creatures, this is a must see. Not an ounce of silicon in sight. Zalman King eat your heart out. Sophie Marceau's body is the epitome of perfection and everything I had ever fantasized about. Her part is even in English. Even the fact that she was nude with John Malkovich did not detract for her beauty. Sophie is a ten if ever there was one. Chiara Caselli and Inés Sastre are 9.5s. Oh yeah, it is a pretty good story. Several little vignettes are woven together in a sort of Six Degrees of Separation style.",1
"I sat with my children as we watched this film. We all found it to be a very entertaining movie.<br /><br />When Billy goes to a new school, a fifth grade bully starts stuff with him and this is what leads to the eating of worms.<br /><br />A bet is made and Billy has only so much time to eat 10 worms or else. From this point the bully and his friends try to come up with nasty ways to cook, fry or bake the worms to try and get Billy sick so that he will lose the bet.<br /><br />Billy stays strong and eats his way into becoming liked more and more by everyone, even the bullies friends.<br /><br />I wont tell you if he wins the bet or not...you will just need to watch it to find out but I will think that if you like good family movies you will like this one.<br /><br />P.S. Let me add that this movie is not just for boys, I have all daughters and they really liked it a lot.",1
"This film was very different form the previous films and I had to wonder, ""Where is Ralph Macchio?"" he could have been involved in the plot somewhere as Myiagi's old friend who teaches Julie what he already knows, then Myiagi can come along and add some more! Macchio could've been the love interest for Julie in this film! Never mind!<br /><br />On a serious level, I enjoyed this film because it involved teaching a teenage girl how to do Karate, and her feelings are very different to what Daniel's were. Julie is much more wild than Daniel was and needs taming, something which Myiagi finds very challenging; she's quite a troubled girl and a rude, obnoxious brat!<br /><br />It was very satisfying to watch the transformation in Julie as she warms to Myiagi and gets to understand more about Karate and her life in general. We can all learn a thing or two from Myiagi's witticisms!",1
"I can never figure if this is the Artiest Soap Opera ever produced, or the Soapiest Art Movie. No matter, John Seale's cinematogaphy is utterly ravishing. Ondaatje's novel is not reduced, but for once, elevated to film. If there is a fault, it is in the original novel, not in Anthony Minghella's beautiful movie. Anyone who has a problem with it's length almost certainly has not read the book, and probably cannot read. I do not like repeating adjectives, but ravishing serves the purpose. <br /><br />Apart from the storyline, the players excel. But it is the Australian sense of light and shade that ultimately triumphs. Like some antipodean Dutch Master, Seale uses a blast of light, where Van Rijn would have used shade. One could weep for cinematography this magnificent.",1
"I thought this movie was very well done. Taking place in the mid 1950's, everything looked accurate to me. It was well cast and believable. I don't usually care much for this type of movie, because they just don't have any depth, but I felt this movie delved in to the characters and you could feel how they felt, you got to really know them and care about them. It did take me back to my youth and let me reminiscent about a more innocent time. This movie could be enjoyed by both male and female and by all age groups. After the movie was over I wished there was a part two. I wanted to know what happened to Dani and her family. This movie is bound to be a classic. If you haven't seen it you should try to catch it when it is on TV or rent it...",1
"As one who frequently goes to the movies, I have to say that this has been one of the most impressive movies I have seen this year. Ed Harris and Cuba Gooding Jr. gave outstanding performances allowing viewers to get lost in the various emotions and really feel for the characters. It is nice to occasionally see a movie that does not depend entirely upon special effects but allows the characters of the story to touch the human psyche on many levels. I wish Hollywood would produce more movies of this calibre.",1
"When a group of escaped convicts manage to flee to a remote island,they soon find that their new home is inhabited by a strangely menacing doctor(Richard Johnson of ""Zombi 2"" fame),a mad scientist(Joseph Cotten),his beautiful daughter(Barbara Bach)and a horde of superstitious natives.The tribesmen say that the doctor has created grotesque half-human,half-fish creatures for evil,secretive purposes.And though at first the prisoners do not believe this,as they disappear,one by one,they begin to change their minds.""Screamers"" is a very entertaining mix of ""Mysterious Island"" and ""Humanoids from the Deep"".There is plenty of gore with really cool decapitation scene and throat tearing to boost.The acting is so-so,but the film is fast-paced and entertaining.Give it a look.8 out of 10.",1
"This version of the Gulliver stories is definitely bizarre. The production adds a frame story (that's what it's becoming famous for) of Gulliver returning to his wife and son. In one vieweing, incredibly overlong and sometimes fails to hold attention throughout, but the odd images and diverse cast will keep you looking. Mary Steenburgen does the best job of the cast. Danson seems a bit out of place with his American accent. The whole asylum thing is awfully disturbing often, but is nonetheless interesting and holds the journeys of Gulliver together well. Danson's character really does seem insane, however... he should have worked on being a little more believeable to everyone, in my opinion. Also confusing is going from present to past. Anyone else think the Yahoos are the ugliest things ever to grace a television screen (or in line for it)? Confusing, sometimes boring, but still highlighted by some good acting, overall wonderful visual effects, and a few enjoyable parts. NBC's first of many event films from Robert Halmi, Sr. See it for yourself to decide how it goes for you, however I give it * * * 1/2 (out of 5 stars).",1
"Love the characters and the story line. Very funny with plenty of action. Thomas Ian Griffith and Tia Carrer give great performances. I enjoyed the dynamic and comical interaction of Griffith and Career. Donald Southerland plays a very likable, and surprisingly sympathetic, burnt out hit man. All three actors are among my favorites and having them in this movie made for a special treat. A nice addition to my extensive DVD collection. I highly recommend this movie. If you like... Mr. and Mrs. Smith, The Replacement Killers, L.A. Confidential, The Long Kiss Goodnight, The Abyss and, The Whole Nine Yards... you will love this movie.",1
"I had heard news about this film from anime-legend Hayao Miyazaki, and I SO wanted to see it. But I was lucky enough to the film online at YouTube; after watching the film, I knew that it is another Miyazaki/Studio Ghibli classic.<br /><br />This film, inspired by my favorite fairy-tale ""The Little Mermaid,"" is about a 5-year-old boy named Sosuke, and his relationship with a goldfish princess, whom he named Ponyo, who longs to become human and be with Sosuke. I won't give you anymore details, you'll have to see the film for yourself. So overall one of the best animated movies ever made, with plenty of fantasy, adventure, and humor...I loved it!",1
"That's how I'd sum it up! There were other who said, Naked Gun meets James Bond. I think mine is more accurate, but I'm not neutral on that point ... ;o) <br /><br />This movie is kind of a blast from the past. It reminds you of the old movies (from the '50s & '60s) and that's not only because it plays in that time period (1955 to be exact, with the Flashback exception), but it's the mood the movie is made in and it shows on screen! The main actor here (who is as I've been told very popular in his homeland France), is perfect in his role here. He's the spy with the number 117 attached to him. There is one character who sums him up in the movie, by asking a question, about if he's good or not ... you'll see when you watch the movie! <br /><br />Very funny indeed this is and if you like your spies mixed with comedy with old school flair, but not taking itself or anything else for that matter seriously, than you need to watch this! :o)",1
"All i can say is that, i was expecting a wick movie and ""Blurred"" surprised me on the positive way. Very nice teenager movie. All this kinds of situations are normal on school life so all i can say is that all this reminded me my school times and sometimes it's good to watch this kind of movies, because entertain us and travel us back to those golden years, when we were young. As well, lead us to think better in the way we must understand our children, because in the past we were just like they want to be in the present time.Try this movie and you will be very pleased.At the same time you will have the guarantee that your time have not been wasted.",1
"I was pleasantly surprised to find a very enjoyable film that kept my attention throughout. I am a horror fan and I see almost everything in that genre, but Dead Line managed to freak me out. The pace is very cleverly set and Andrés Bagg does a good performance as a desperate man. What is underneath the main plot? A trip to madness. How can you end up like that? Martin Sanders ask him self while he sees a homeless speaking to him self, alone in the street. Close to the end of the film, the character of Aaron Mandel asks the same question while he sees another homeless doing the same thing; not knowing, yet, that this homeless is Martin Sanders, answering the question of the beginning of the film. The broken eyeglasses in two are a clear symbol of rupture and division... of personality. The ending is jaw dropping and you just know that a sequel would have to be made.",1
"Intense actors like Bruce Dern, Jason Patrick and Rachel Ward combine to make this modern-day film noir a winner. Of the three, I don't know who was most interesting as all offer good performances and intriguing characters.<br /><br />Patric does the narration in this noir, playing an ex-boxer and mental patient. Wow, that alone makes for an interesting guy! He looks dumb, but he isn't. Ward is the slinky, attractive, cynical, intelligent and compassionate co- conspirator of a kidnapping plan that goes bad. Bruce Dern also is in the mix and Dern never fails to fascinate in about any film.<br /><br />The movie could be considered kind of downer to the average viewer, but I found it fascinating....and I don't like depressing movies normally. What I found was a kind of quirky crime film. Take a look and see if you agree. This is pretty unknown film that shouldn't have that status because it's simply a good story and well-done.",1
"Ghoulies 4 is pretty ghoulish sequel. The ghoulies look very different from the first three ghoulies, but there still cool. There are some nice flash backs, from Ghoulies the first movie. Jonathan is back once again in this one. He wasn't in parts 2 or 3 though. The movie is low budget at times, but fun to watch. You've got Tony Cox as the Dark Ghoulie and Arturo Gil as the Light Ghoulie. The ghoulies in this movie are actually good guys, instead of evil like in the first three movies. Both Ghoulies are pretty funny characters in the movie. Then you've got the very hot Alexandra! It's a great dark comedy and funny! Any fan of the ghoulies movies will enjoy watching Ghoulies 4. The DVD is finally coming out this July 2007! Hopefully one day Ghoulies III will be on DVD in the USA. I'd really like to see a sequel to this movie one day too. I doubt it will happen though. It's 2007 now and no sign of a sequel yet. If there ever is a sequel I hope Jim Wynorski will make it.<br /><br />I give Ghoulies IV a 9/10",1
"Although it was dark, depressing, and at times hard to watch, You Are Alone held my attention and was refreshingly honest in its dialog. It truly captured the angst of teenage romantic relationships. In addition, the soundtrack was amazing. The lyrics and the tone of the songs complemented the sadness of the film so well that it made you wonder if the tracks were created specifically for the movie. <br /><br />Jessica Bohl is the best actress I have ever watched. Her compelling and believable performance made the movie. It made me wonder if she really IS a prostitute. Who knows. Anyway, the movie was very worth seeing. LOVE, YOUR SISTER! yeah, that's right....",1
"The directing behind this film was fantastic for a comedy. Many of the scenes appear to be out of a comic book and much darker (visually -- not story wise) than what I expected. Granted, this may not be the funniest movie ever made, especially if you are into very crude sexist jokes as this has very little of that (compared to others like Something About Mary or American Pie). As you rewatch it, several jokes stand out and get funnier. If you have ever read a comic book or watched a comic book-type movie (Batman, X-Men, etc.) and liked them, you will probably enjoy the subtle humor that continues throughout the movie. If you didn't like them, you may like the respectful ridicule that this film has for those. If you did like this movie, the dvd has some cool extras. (8/10)",1
"I have to say that this miniseries was the best interpretation of the beloved novel ""Jane Eyre"". Both Dalton and Clarke are very believable as Rochester and Jane. I've seen other versions, but none compare to this one. The best one for me. I could never imagine anyone else playing these characters ever again. The last time I saw this one was in 1984 when I was only 13. At that time, I was a bookworm and I had just read Charlotte Bronte's novel. I was completely enchanted by this miniseries and I remember not missing any of the episodes. I'd like to see it again because it's so good. :-)",1
"""Who Loves The Sun"" works its way through some prickly subject matter with enough wit and grace to keep the story not only engaging, but often hilarious. It's been a while since I've found such a thoroughly touching, thoroughly enjoyable film. <br /><br />The film is gorgeous, drawing the eye with beautiful scenery and tranquil landscapes. The peaceful imagery contrasts wonderfully with the tension between the very human, very flawed, and yet very likable characters. Due to the excellent cast all five of the major players are wonderfully interesting and dynamic. <br /><br />I recommend ""Who Loves The Sun."" It's a really funny movie that takes a poignant look at the hurts that we can inflict on each other, and the amazingly difficult but equally rewarding process of forgiveness.",1
"Fans of the Pink Panther, Naked Gun, or Get Smart will certainly enjoy this farce that won one César and was nominated for four more.<br /><br />Jean Dujardin is Agent OSS 117, a man who wouldn't know a clue if it hit him upside the head. He is also a reflection of the colonialist attitude indicative of the West.<br /><br />All of the Russian spies, Nazis, and Muslim radicals around him are just as stupid, but there is Larmina (Bérénice Bejo) and the Princess (Aure Atika) to keep things interesting.<br /><br />OSS 117's uncanny ability to pick up languages, play musical instruments the first time he picks them up, and sing like a native are all more impressive than Bond's tricks, but he is still stupid.",1
For a comedy this has a decent and inventive plot and Trey Parker and Matt Stone's comic timing is perfect. There are dozens of funny moments to this fantastic movie. I especially like the multitude of colors and the way the clash in the sports arena scenes. Robert Stacks Unsolved Mysteries spoof is also very amusing.,1
"It was only when I saw Napoleon Dynamite that I remembered seeing Cracker Bag. Just beautiful sentiment and yet never stooping to being soppy. There is some terrific cinematography and the lead girl is quite brilliant. It captures more than the nostalgia of the time. It has a real heart to it. It is the Achilles wound of childhood that is exquisite and painful. A simple story is always effective when done well. This Glendyn Ivin has a big future and I for one, am looking out for his next project. The follow up is always the most difficut thing. It's like the second album blues for most people. <br /><br />I just hope his next film is not something lame like a shark film. Cheers to all. Enjoy your cinema.",1
"I have seen the trailer for this movie several times over, and I have to say that Ned Kelly looks like it is going to be a wonderful film. When I saw the trailer for the first time, I could not take my eyes away from it (it got my attention for sure). Heath Ledger sticks to what he knows and what works for him, period pieces. Not to mention Orlando Bloom ,who is seen for a split second looks fantastic. I think that this movie will be a hit, and will be seen over and over again my many people.",1
"A great suspenseful thriller the acting is first rate and the plot keeps you guessing. This well performed and directed movie is based on a true story and well worth while Joe Penny is cast extremely well and Ann Gillian is convincing as the concernened and terrified sister. Joe again prove he's acting ability is amazing and the ending well done. It,s worth watching I hope they repeat it soon on any channel, I will definitely record it. For Penny and Gillian fans it's worth your time. Rent it if you can better still try to buy it I going to. Perfect early nineties thriller watch this<br /><br />movie it's great.",1
"Mystery Men is one of those movies that gets funnier over time. There is a naive innocence and ""niceness"" to the characters. It has become part of our family ""culture,"" and we quote the characters often. It is my favorite film of the last two years. My kids are 13 and 11 and we all three love this film. Great acting and comedy. We love Galaxy Quest and Monty Python flicks too. Okay, we're not talking intellectual here, just Family bonding!",1
"with two old friends.<br /><br />I've always enjoyed both Lemmon's and Mathaeu's films, and of course their team efforts are always worth watching, and often hilarious.<br /><br />Although I didn't personally regard this film as in the hilarious category, it is certainly a competent and entertaining vehicle for fans of the two principle actors and of 60s style romantic comedy plots.<br /><br />Brent Spiner may actually steal the show in terms of laughs as the arrogant and tyrannical Cruise Director.<br /><br />Gloria DeHaven proves that senior ladies can remain enormously attractive.",1
"""Back in the Day"" is an interesting, but flawed effort. Ja Rule stars as Reggie Cooper, a honest but sad man trying to cope with the death of his father. He meets his old friend J-Bone (Ving Rhames) who tries to force Reggie into a life of crime. Reggie also falls in love with Alica (Tatyana Ali) who is the preacher's daughter. Now he has to choose: Love Or Crime.<br /><br />Ja Rule does a competent job as Reggie. At least he's trying to act. Ving Rhames is perfect as J-Bone. He brings a lot of energy and menace into the role. Joe Morton as the preacher is his usual excellent self, but he doesn't do much. The same problem for Giancarlo Esposito as Reggie's Dad. He needed more screen time. I don't want to say this, but Pam Grier is pretty awful as Mrs. Cooper. She overacts every scene and brings the movie down. Tia Carrere and Frank Langella are in it but don't do anything substantial for the plot.<br /><br />In the end: You should see it for the skilled performances of Ving Rhames and Joe Morton and the grittiness of the writing and directing.",1
"I must admit that I am a fan of cheesy '80's cartoons, but this is among the best. Rainbow Brite and the Star Stealer is one of the most watchable and entertaining of the Rainbow Brite cartoons, and is much better than the TV series. I especially like the relationship between Rainbow and Darian and find it very amusing. My favorite character, though, is Starlite who is definitely the most ""magnificent horse in the universe""!<br /><br />I also recommend Rainbow Brite: New Beginnings, which tells the story of how Rainbowland came to be. Have a Rainbow-Day!",1
"Though not seen in too many films prior, you have certainly seen the basic plot themes in too many films since. <br /><br />Not one of Grant's nor Loy's best films, they make an outstanding effort together. After all, with that much talent and very good supporting cast, you know the laughs will be there.<br /><br />The film is light, has some dramatic spotting but keeps the plot moving and gets you to smile the whole way through.<br /><br />A great example of classic American film fare that has stood the test of time.<br /><br />Definite Saturday afternoon fare, heavy on the popcorn.",1
"I was disappointed with the recent (2000) American remake of this English mini-series. Though it followed the plot line very closely, it seemed to leave the heart and soul of the original out. Not to mention adding shallow preachy heavy-handed 'messages'... So my advice is to skip the modern remake and stick with the original. It's much longer, but gripping and totally well done. Interesting, complex and textured, without the preachy self-righteousness... and it's beautifully shot, as well.<br /><br />I find it galling that these heartless remakes of great overseas films get so much Hollywood fanfare at the Oscars. (Though I did like Benicio Del Torro getting some deserved praise...)",1
"Two college buddies - one an uptight nerd, the other a rude slob - embark on a road trip through the country. On the way, they encounter a vicious vehicle that looks like an army tank combined with a monster truck, that tries to run their car over. They escape it, but only enrage the mysterious and dangerous driver more when one of them takes a leak in the top hatch while at a rest stop. Later on, they pick up a sexy hitchhiker who ends up getting involved in their life threatening situation. MONSTER MAN is an extremely entertaining horror-comedy that has some good suspenseful moments as well as some good gory ones. The two lead characters and their constant bickering is fun to watch all on its own and the end takes a TCM-like turn which was very well-done. Absolutely worth checking out.",1
"I have seen just about all of Miyazaki's films, and they are all beautiful and captivating. But this one rises above the rest. This movie totally impressed me!<br /><br />I fell in love with Pazu and Sheeta, and their sweet, caring friendship. They were what made the movie for me. Of course, the animation is also superb and the music captures the feelings in the film perfectly. But the characters are the shining point in this movie: they are so well developed and full of personality.<br /><br />Now, let me clarify: I'm really talking about the Japanese version of the movie (with English subs). While the English dub is good (mostly), it simply pales in comparison to the original language version. The voices are better, the dialogue, everything. So I suggest seeing (and hearing) the movie the way it originally was.",1
"This story documenting the rise of China's first emperor and his efforts to unify the empire was the most expensive movie production in Chinese history.<br /><br />It's worth every penny. Visually dazzling cinematography, a sweeping score and outstanding characters make this one of the finest epics ever put on film (foreign or otherwise.) Please do not miss the opportunity to see this on the big screen.",1
"I have to be honest, i was expecting a failure so bad, because it really did sound like they were trying to milk the original movie to get money. But that wasn't the case with this pretty funny (sometimes odd) movie. I loved how they told the story of Timon and Pumba, the story with Simba and him having trouble sleeping was funny. The jacuzzi bubble, and when Pumba leaves, the bubbles stop. It's all harmless fun, good for kids and some adults. I think this movie will last for a while because it is rather good for a straight to Video and DVD movie. While the movie does seem a little odd and kind of trails off toward the end, it works. 8 out of 10",1
"The movie "" Inhabited"" is about a family of four moving into a new house not knowing that dangers are lurking.The daughter befriends the dangerous creatures as they gain her trust. When they do they use it against her. A man who use to live there as a child or a teen, knows about the creatures and try's to warn them. The creatures steel and take shiny objects to make new stuff out of them , mostly weapons.They has a cat and it murderously disappeared. The man that tried to warn the little sister was tricked by them and end up into a Psyciatric ward. She then help them defeat the creatures and destroy the man one. After they do they leave for good with nothing but each other and something happens to the doctor",1
