text,label
"Detective Dave Robicheaux is trying to link the murder of a local hooker to New Orleans mobster Julie Balboni. But during his investigation Robicheaux is led into a series of surreal encounters with a troop of Confederate soldiers??, What a awful plot and it was worser than i had expected. it was real slow and had minimal skill in the acting i could not watch through it it was waste of my time. Another FLOP, i would give it under 1 if i could please people don't waste your time its 1:42m of wast-full time. Actor Elrod Sykes and his girlfriend driving under the influence. As Dave takes Elod to the station the actor tells Dave he found some skeletal remains while on the set of a movie he is filming",0
"This movie is an utter waste of time, the plot is awful, the dialogue is awful.<br /><br />The acting is OK, but the actors have absolutely no plot or script to work with. The photography and some of the special effects are OK, too, but again there is nothing interesting in this movie to watch. There is no logical progression to the story, the story line is utter nonsense. It isn't even scary. For a movie to be scary, there has to be at least a small element of believability. This movie has no believability at all.<br /><br />There are only three characters in the movie. Each character is shallow and has no personality. <br /><br />Most of the special effects and make up work are both badly done, or at most mediocre.<br /><br />I hope you read this and do not waste time on this movie unless you are curious to see an entirely awful movie.",0
"Michael Callan plays a smarmy photographer who seems, nonetheless, to be regarded as a perfect ""catch"" by any woman that runs across him; could this have anything to do with the fact that he also co-produced the film? He's a ""hero"" whom it's very difficult to empathize with, so the movie is in trouble right from the start. However, it's troubles don't end there. It has the production values of a TV-movie (check out that head made of clay or something, near the end), and the ending cheats in a way that I can't reveal, in case anyone wants to see the movie (highly unlikely). Let's just say that the killer knows more than we were let to know he knows. (*1/2)",0
"A bunch of kids set up a theatre to have an all-night horror movie marathon. However, as the night goes on, there's somebody among them killing them off one by one. Who is it...and why? I saw this in a theatre way back in 1991. I was looking forward to it--but boy! It did not work at all. The premise is a good one, they have a very appealing young cast and some pros like Dee Wallace Stone on board...but it doesn't work. The story stops making sense halfway through (that could be because of some huge editing before the film was released), the killings are relatively bloodless (how this got an R rating is beyond me) and the unmasking of the killer at the end was boring and stupid.<br /><br />It's really too bad--this movie had potential. With a better script this could have become a great horror film. As it stands though it's mostly forgotten and the cast itself seems embarrassed by it (I heard Stone won't talk about this one). I give it a 3 and that's just for the cast.",0
"Some people thought this was funny because they loved the political issues discussed in this piece. I, however, am so tired of the state of the two party system in our country that I can't stomach propaganda from either side. I was hoping for a horror show, but got ""cute"" zombies and partisan bull crap. I watch my horror films to be scared. This didn't even attempt to be scary. Also, this doesn't have the wit of Romero in his political/cultural satire laced in his movies...this was a blatant, no-imagination story that was hard for me to stomach (for the wrong reasons). On the bright side, if you hate Bush...you'll love this (I'm not condoning hate or Bush with this statement)",0
"What crack are you smoking? This movie, while gloriously entertaining, is awful! <br /><br />The action scenes are so obviously fake it's kind of sad. The colonel's daughter is painfully irritating. The ninja training camp is so hilarious it is almost not worth mentioning. And when Joe puts the bucket over his head and beat up the other army guy, I just about peed myself. I could go on...<br /><br />Entertaining, arguably so. Good, no. Well made, certainly not.<br /><br />As a commentary on America as empire, it's actually pretty good. Joe as a typical white conqueror isn't all that surprising, especially in the context of mid-1980s American cinema.",0
"If it wasn't for Colin Firth, the movie would be ready for the dust bin! So foreseable, so silly and so badly acted!! Only Colin Firth, as always, shines through this mess as single light on the end of the tunnel!!<br /><br />The worst was Jennifer Rubin's acting, for sure! Maybe it was because of this script (did they actually have really written one or was it just made up ""on the way""???).<br /><br />To cut a tooo long story short:<br /><br />It is a MUST SEE only for Colin Firth Fanatics (like me) since he is incredibly sexy and good acting (struggling hard against this ""mentally challenged"" script). These minutes of Colin-Screen-Time make up a lot of this movie. <br /><br />Don't spend too much money on it, though. Try to see or get it as cheap as possible (an auction or something like that) and then do stick to the Colin Firth scenes. <br /><br />The rest of the movie might be dangerous for anyones mental health.",0
"This movie was a disappointment. I was looking forward to seeing a good movie. I am the type of person who starts a movie and doesn't turn it off until the end, but I was forcing myself not to turn it off. <br /><br />Theonly reason why I didn't turn it off was because I am a huge Christian Slater fan and I wanted to see him act in it. I was really speechless after I finished watching the movie. <br /><br />This movie was one of the worst movies that I have seen in my life. Thank you Christian Slater for putting some humor into it. If you hadn't been in this movie I would of been bored out of my mind.<br /><br />I also agree that Anthony Hopkins needs to stick to acting. By the time the movie was over I didn't even get the plot. I was both confused and annoyed.",0
"I am a huge Robert Taylor fan and I have been trying to find all of his films. This is one I did not have, but I watched it recently on Fox Movie Channel, and was very disappointed. I know he was a contract player with little control over his scripts, but the acting was as bad as the script. Victor McLaglen was even bad, and Brian DonLevy was almost unrecognizable. Considering the relations off screen between Taylor and Stanwyck, it was surprising how little chemistry there was on screen between the two of them. But the premise of the film was so ridiculous: that the President of the U.S. would order a Navy Lt to leave the service secretly to hunt down bank robbers, and report only to the President, that it made it hard to appreciate anything else about the film. The death row scenes were entirely unmoving. The only thing worse than Taylor's acting was Stanwyck's singing. She got better later in Ball of Fire-thank heavens.",0
I saw this in the summer of 1990. I'm still annoyed by how bad this movie is in 2001.<br /><br />Implausible plot. You'd have to be a child to think this could happen.<br /><br />I'm just really annoyed by it. Don't see this.,0
"I had a video of the thing. And I think it was my fourth attempt that I managed to watch the whole film without drifting off to sleep. It's slow-moving, and the idea of a mid-Atlantic platform, which may have been revolutionary at the time, is now just a great big yawnaroony. Apart from Conrad Veidt, the rest of the cast are pretty forgettable, and it is only in the action towards the end that things get really interesting. When the water started to spill big-time it even, on one occasion, woke me up.<br /><br />But give the man his due. No one could hold a cigarette like Conrad Veidt. He doesn't wedge it between his index and middle fingers like the lesser mortals. He holds it in his fingers, while showing us the old pearly-browns. There are a few scenes in this film where the smoke drifts up to heaven against a dark background,and looks very artistically done. But it does not say much about this film if all that impresses you is the tobacco smoke.",0
"A terrible movie that is amateurish on almost every level - a boring and derivative screenplay filled with stereotyped characters played by embarrassed actors for a director lacking the most rudimentary understanding of his craft. The whole thing stinks. It plays like a slasher movie from the early eighties, down to the crappy score and ketchup SFX, but without the childhood nostalgia that is required to look fondly on such dross. One of the worst horror films I've ever seen - definitely the worst that received a mainstream theatrical release. I've never walked out of a film in my life - had I been unlucky enough to see 'Hatchet' at the theater, it would have been a first. Avoid at all costs.",0
"From the point of budget 2.5m CAD isn't very much when you look at the animatronics, puppetry in this film, that alone being the reason for the 9 week shoot. I was really keen to see this film and had hoped to catch it when it came out, instead got it on DVD recently. My main problem is it's just not funny at all, it's better than Tenacious D which hasn't got a funny bone in it's body. But this was a truly disappointing film.<br /><br />Trevor Matthews is a very strong physically performer, but his acting sucks! Rachel Skarsten gives what is possibly one of the most irritating and none funny performances I have ever seen. The only really BIG star in this is David Scott who's artwork for the monsters is fab! His special effects work is the main reason this film is worth watching, loved the Cyclops and Troll and and the Prof Monster was straight out of the Henson library.<br /><br />If you watch this it won't be the biggest waste of time, but if you are looking to see this for a great Horror Comedy Romp... Don't bother.",0
"I can't believe this is on DVD. Even less it was available at my local video store.<br /><br />Some argue this is a good movie if you take in consideration it had only a 4000$ budget. I find this funny. I would find it very bad whichever the budget.<br /><br />Still more funny, I read the following in another review: ""Dramatics aside, if you love horror and you love something along the lines of Duel (1971) updated with a little more story and some pretty girls thrown in, you'll love this movie.""<br /><br />What?!? This is a shame comparing those two movies.<br /><br />I give a ""1"", since I can't give a ""0"". I just don't see any way this movie could be entertaining.",0
"This movie was so very badly written. The characters had no depth. They should have never made a movie of this. My 11 yr old son could write a better screenplay then Hyung-rae Shim.<br /><br />The only actor that didn't suck was the zoo guard. He was the only funny and believable one of the lot.<br /><br />I love movies and try to give them the benefit of the doubt, but this one was up there on my lame list at number 2. Number 1 being Demonicus.<br /><br />For those of you who actually thought this was a good movie, you are in serious need of brain surgery.<br /><br />Most of the creatures in the movie weren't even dragons...so why did they call D-war?",0
"The cast although nothing special, all do an OK job, the story seems like a good idea, the script is bearable and the end has quite a good twist; so what's wrong with it?<br /><br />For a start the special effects are really bad (if this was made in the 60's) it might look OK but in 2003 there is just no excuse for visuals as poor as this. It makes me laugh that the DVD cover claims very proudly 'from the special effects creator of Jeepers Creepers'.<br /><br />Secondly the direction is weak, this film just does not capture the essence of the story, A doctor feeding the hospital inmates souls to the Devil (or demon type creature) should be tense or frightening; it simply isn't.<br /><br />All in all this is a pretty poor film, and although bearable and at times mildly entertaining, it is still probably best left alone.<br /><br />A rather sad 4/10",0
"Cedric Kahn's films have been character-based, rather than action-based (I'm thinking of L'Ennui and Feux rouges) so it is jarring to see this series of really expert car chases interspersed with some plodding attempts to give character to Succo. I don't find Stefano Cassetti to be an interesting actor; he reminds me of pro athletes who are coaxed into movies, like Bret Favre. That blank stare looks like a really vicious deer caught in the headlights. A real actor would have forced us to reflect more on Succo's personality, rather than admiring his skill at carjacking.<br /><br />The little acting there is comes mainly from Isild le Besco as the needy schoolgirl Succo takes by storm. The interview at the police office is a marvel of bland obstinacy with a little fear of the future blended in. Le Besco apart, there is little to recommend this film.",0
"This film is totally garbage. Some imbecilic intellectual comforting himself by making all his best to claim superiority of aristocrat over working class. Nothing more than a piece of self-complacence catharsis. Disgusting.<br /><br />If this kind of a movie is set in US, it will sure make itself a big joke. And simply because it comes out from 'the other side', it makes itself a masterpiece, a wonderful amusement for certain brain-washed and/or brain-washing westerns (some George W. maybe:). A typical cold-war sequelae, some kind of joke anyway.<br /><br />I would say, if this -- like expressed in this film -- is all what Soviet intellectuals had been thinking about all those years, then maybe they deserve all the miseries they claim they had gone through. BUT NO! 'cause like many others, I've read and watched real masterpieces made by real outstanding Soviet intellectuals. For example, something also relevant with dog, ""White Bim Black Ear"" -- both Gavriil Troyepolsky's book and Stanislav Rostotsky's movie -- is a real masterpiece. Real life, real tragedy, real sad, real pride and dignity, one of the real best of the Soviet era.",0
"Emraan Hashmi post MURDER did some good roles in Bhatt films but other director just made use of his kissing and naughty image<br /><br />AKSAR is one of them and it came after AAA, JAWANI DIWANI in a row and I was already fed up of him and such roles <br /><br />The film has a nice twist at the start i felt like an Abbas Mustan film but then it turns into a routine film with sudden love, sudden jealousy and a bad climax<br /><br />Anant Mahadevan makes a terrible film Music is saving grace Camera-work is fabulous<br /><br />Emraan Hashmi just repeats his act of his earlier films and has 2 expressions throughout Dino looks stiff, talks as if he is practicing Hindi and does okay in some scenes Udita is expressionless and irritates",0
"....CAUSE IT'S CRAP! The kind of movie that makes you want to go and smack the movie maker and say ""WHY?"". Horrible camera work...count the times the camera tries to remain steady on one person and can't. The dialog is ridiculous. The acting is comical. It looks like they took over a ghost town in the west to see if they could make a movie on the least amount of money possible. I'd bet $10 they used home video cameras to make this. Either that, or most of the cameramen were drunk. Truly the trailers are more entertaining than the movie. If you ever want to host a ""Worst Movie Party"", bring this one. Want more entertainment...stare at a wall.",0
"I fully agree with the previous reviewer. There's no chemistry between Spencer Tracy and Hedy Lamarr, and the focus of the film is on their relationship. Hedy Lamarr isn't at her best, and Spencer Tracy appears to be naive, simple and overly-hopeful -- both in love and life; an idealist role that played out best in 'Boys Town'. If you can make it through the ridiculous crowd scene by the train station...whoa...it's rather slapstick and not worthy of any actor in the cast. Not the best acting on anybody's part. Miscast and mismatched. Story is empty and various and disenfranchised input is apparent. Hedy Lamarr is her absolutely stunning herself, which is truly the best part of the film. Spencer Tracy can't match the sophistication of her beauty and wardrobe, and the film doesn't come off as believable for at least that reason.",0
"It's hard to tell if this ham-brained B-movie adventure is a spoof, a homage or just plain bungled, but it doesn't work whichever way you look at it. Based on Michael Crichton's so-so novel, it's a nutty mixture of lost cities, giant hippos, monster monkeys, naff visual effects and corny dialogue. The first thing that scuppers this tosh is the gorilla that can communicate in sign language, and needless to say the film doesn't get any better from that point on. Making all this old rope somewhat worthwhile are Tim Curry, turning in a feverish slice of ham and sporting a bizarre accent that defies identification, and Ernie Hudson, who also seems to know that this is all a load of old rubbish.",0
"I mistakenly kept myself awake late last night watching this thing. About the only thing I could say good about this horrid film is that it could be used by film schools to show how not to make a movie. No proper character development, wait, I'm not even sure they were characters. Set-ups were hokey and inane, and the overuse of split screens was wasted since sometimes they couldn't even synchronize with alternate shots. If I could give this a zero or minus rating I would. Sadly, it isn't even worth the time for a few laughs.<br /><br /> It's just a sad example of money wasted by Hollywood, and now I waste my time even thinking about it.",0
"Well, sorry for the mistake on the one line summary.......Run people, run!! This movie is an horror!! Imagine! Gary Busey in another low budget movie, with an incredibly bad scenario...isn't that a nightmare? No (well yes), it is Plato's run...........I give it * out of *****.",0
"I was surprised to discover Michael Moore or Bill Maher wasn't involved with this ""movie"". An American leftist laundry list of axes to grind, with a distinct sparseness of democrats in Hell. Mao Zedong and Karl Marx didn't make an appearance in Hell, but Ronald Reagan is in the same room with Hitler? Perhaps we'll have to wait for these California spin doctors to butcher Paradiso for them to show all of their pet ideologue political figures.<br /><br />Cheap shots at religion, right-wing politicians, corporations and their lobbyists, Fox News, even SUVs. All the radical leftist talking points were too completely covered - while conspicuously omitting references to wrongdoing from the ""other side of the aisle"" - to not have been a conscious effort. The singular exception I noticed, in the hour and a half, is JFK has to have sex with Marilyn Monroe for eternity: The token inclusion in these propaganda pieces in a pathetic attempt at appearing non-partisan.",0
"Sometimes, changes to novels when they're made into films are not only necessary, but a good thing. However, in the case of Northanger Abbey, it's a very, very bad thing. Not only is the story itself ripped to shreds, but the satire is almost completely absent from the film, and it's mixture of romance and intrigue doesn't even touch upon the biting commentary that Austen put into her work. It fails to be amusing or satirical at all, and instead turns the character's fascination with her fantasy world into mostly a drama.<br /><br />This affects the romance as well. It's meandering and aimless. Chemistry and interest are never established. The reasons Tilney is attracted to Catherine are completely absent from the film, leaving the audience to wonder what it is he sees in her at all.<br /><br />Hopefully some day soon, we'll get a more faithful version if Austen's satire.",0
"Having watched both the Lion King and Lion King II and enjoyed both thoroughly. I thought Lion King 1.5 might be worth watching. What a disappointment ! Disney must be getting desperate for revenues.<br /><br />Especially now that they lost the deal with pixar.<br /><br />Basically, they just picked up some bits of footage that were left on the editor's floor (or garbage can) and glued them together to make a<br /><br />quick buck. Unlike LK I & II, both of which had strong story lines.<br /><br />This movie hardly has a story at all. While the characters and animation are always fun to look at, there is simply not enough material here for a movie. Some of the bits could have been good 2nd disk fillers on the original offerings.<br /><br />Disney - Shame on you for putting this trash out to make a quick buck!<br /><br />Next time take the time and effort and put our an enduring work.",0
"Tough guys, sexy women, lots of swearing, and a most unconvincing monster that rises from the depths of a polluted lake. You'd think ""Monster"" would be fun...but it isn't, really. It does star Tony Eisley and John Carradine, however, and in my book that makes it worth viewing at least once. In an interview with ""Fangoria"" in 1987, Eisley recalled that Herbert Strock had directed the bulk of the film, but somehow Kenneth Hartford--who only directed the footage featuring his children Andrea and Glenn (portraying characters named Andrea and Glenn, in a particularly inventive turn)--received full credit. Considering how awful the end result was, Strock was probably glad that he hadn't been credited! ""Monster"" has the look and feel of a mid-to-late-seventies TV movie, which is why I like to leave it on in the background every so often. As entertainment it falls flat on its face, but as a reminder of another age and a vanished type of film-making, it's very effective. The only thing that's missing is a car chase.",0
"Watching Josh Kornbluth 'act' in this movie reminds me of my freshman TV production class, where the 'not funny' had the chance to prove just how unfunny they really were!<br /><br />OBVIOUS is the word that comes to mind when I try to synopsize this wannabe comedy. The jokes are sophomoric and telegraphed. The delivery is painfully bad. OUCH!!!!!!! The writing is simply dorkish. It is akin to a Bob Saget show. <br /><br />Watching this movie is as painful as watching a one and a half hour long Saturday Night Live skit (post Belushi). <br /><br />I hated this movie and want my money back!!!",0
"My brother-in-law and his wife brought the movie over one night to watch on video. This should have given me the first clue that it would be horrible. It was. From the very first frame to the last this movie is terrible. It does not even quite register as a ""B"" movie. Maybe an N or a P. One of the worst 5 movies I've ever seen. From the rubber raptor-on-a-stick to the still-breathing corpses in the car to the beyond horrible closing lines, this movie isn't worth watching if you've received it for free.<br /><br />Skip this one altogether--unless you want to play Mystery Science Theatre with your friends, it will provide good ammunition.",0
"There are films that are not released in theaters but on video. This one should be allowed to age and disintegrate the way old nitrate film stock does. No story, inept violence, over acted, badly written and the sorry thing is that the star was not the only bad part in the film. And I did like and enjoyed some of Siegel's other movies.",0
"I rented it because the second segment traumatized me as a little kid. I snuck downstairs really early one morning, started watching HBO, and The Raft (segment 2) terrorized me good. This time around, I still enjoyed The Raft, although I couldn't tell whether it was for nostalgic reasons or if it was actually a good short. The other two segments were complete trash. I can't believe a producer somewhere payed to make this junk. All I've accomplished by watching this was to ruin one more childhood memory. Creepshow 2 will now join Rad among my list of tainted childhood classics. 4/10",0
"Lets put it this way. I actually get this movie. I get what the writer/directer was trying to do. I understand that the dialog was meant to be dry and emotionless. I understand that the plot was supposed to be non-climactic and stale. That was what the writer/director was going for. A very very very dry humor/comedy. With all that understanding, I still think the movie sucked. It seemed like the writer/director was trying to recreate Napolean Dynamite with this movie. It had all of the same features. Even the main character behaved similar to Napolean. But Napolean Dynamite was actually funny. Its script worked. This movie is not. It has no purpose. Well, let me rephrase that. Its only purpose is to rip off Napolean Dynamite and try to capture that look and feel. Too bad it didn't work.",0
"Just saw this at the Chicago Film Festival - avoid it at all costs unless you have sleep problems. It is a film filled with pretensions - it opens with a minor quote from ""Hiroshima mon amour"" and it's all downhill from there. Camera work - imagine a child trying to imitate Wong Kar Wai. Story line - Smokey Robinson and the Miracles' ""The Love I saw in You Was Just a Mirage"" expanded from 3 minutes to over 2 hours but filled with repetition. For butt numbing pain this film ranks with the benches at the Methodist church my parent dragged me to when I was a kid. I want 2+ hours of my life refunded. Julian Hernandez's promoter prefaced the viewing with comment that the film was ""controversial"" - that is true only for the film's narcotic effect.",0
"The first episode of this new show was on today, and it was horrible. Not only did Shaggy have a squeaky new voice that made listening to his lines torture, but it's so far away from the original concept and animation style that it's barely recognizable as a 'Scooby-Doo' show.<br /><br />Even back in the dark days when Fred and Velma were gone and Scooby's nephew Scrappy was there, the team still solved mysteries. This new show instead features Shaggy and Scooby battling a James Bond type super-villain and his henchmen while living in a mansion. There's not even a van called 'The Mystery Machine' (and the teaser for the next episode which promised a transformers type robot car did NOT put my mind at ease). How can anyone take Scooby Doo and make THIS? <br /><br />The show earns two point for two scenes featuring the whole Scooby Doo gang, all of whom speak with the correct voices except Shaggy, and even then I'm being far too generous.",0
"The best part in this movie is the first one, located in Sicily, I suppose. Crialese shows a good talent for photography and the movie start is delightfully surprising. The rest of the story is quite boring. Crialese uselessly insists on stereotypical situations and characters, trying to melt neorealistic suggestions and video-music technique, Fellinian surrealistic remembrances and a very annoying and completely off-topic soundtrack, leading the whole thing towards an end which gives you the sensation of an exaggeratedly long story cut abruptly short. Frankly, this is a real overrated movie and Crialese is a real overrated director.",0
"There aren't enough gay-themed movies and there aren't enough `coming out' movies. Every one is a welcome addition to the genre. Although the production values are high(the movie `looks' good, Matthias Freihof (Philipp) looks REAL good in a pair of jeans) this is a bad one. It is a period piece: gay life under an oppressive regime(East Berlin, 1989) a life that seems 40 years behind the west. In a way we're seeing our own history; what it might have been like for gays in the 40's and 50's here(it often reminded me of `Last Exit to Brooklyn :the book not the film).But it is unremittingly depressing and SLOW in a contrived way that evoked an old SCTV send up of Ingmar Bergman. It is so sloppily edited I wonder if the director just didn't hack at random. Yes, it is a miracle that this was filmed and released before The Wall came down and yes, life behind the `Curtain' was hard for gay people. A good director could have shown all that without stupefying the audience. A good director would have had me mark this one as one of the great coming-out movies and not one of the misses.",0
"This is perhaps the worst movie I have ever seen, and I have seen well over 300 movies in my lifetime. The acting atrocious, the only bright spot seems to be judging the anatomical prowess of the female castmembers. After watching this movie, it is suggested that the viewer not operate heavy machinery or go driving for a period of at least 24 hours. Also a bottle of Valium would be recommended so you don't feel so bad for the 100 wasted minutes of your life. The plot is nothing original, the dialog excruciating, and even the weapons seem sub-par. Do yourself a favor and go to your local Blockbuster and burn whatever copies they have of this horrid film.",0
"Oh my god, WHY, did I waste my precious time on this film? It is pathetic, waaaay OTT and unrealistic, and one of the worst films I have ever seen in my life. Yes, MY LIFE. I am embarrassed for Yash Raj films, the poor guys have to live with the horrible news that yes, they produced this terrible film.<br /><br />This is by far, the most, trashy, sexual, eyebrow-raising movie I have ever seen by Yash Raj Films. I cringe for them, I really do. Along with the terrible acting (or NO acting, for that matter) by Uday Chopra, combined with the lack of talent of the ""Look At My Boobs"" Tanisha, Neal 'n' Nikki has not one good thing about it at all. Even the music is not upto the standard left by YRF. The director, Arjun Sablok, did an embarrassingly bad job here.<br /><br />Honestly, I expected more. Much, much more.",0
"Truly a great leap forward in the perfection of painful cinema.<br /><br />Everything about this film is bad. Acting (if it can be called that), lighting, sound, script (if there was one), editing, direction, camera work, it is all atrocious. There is not a single element that is done well. If I thought that this was intentional then I might give the film some credit but I can not believe people would set out to make such a horendous film.<br /><br />This film is worth buying and screening to your worst enemies.",0
"Anyone who rates this movie above a 3 has a very distorted view of movies, anyone who rated this piece of sh!t 7 or higher, i have absolutely no respect for their taste in movies, and doubt they have ever seen a good one. I am always up for giving any movie a shot and i did with this one, i tried to pay attention, i tried not to let my money go 2 waste but 15 minutes in my friends were laughing at me cause i was listenin 2 my iPod, 25 minutes later i couldn't even watch the overacting that was occurring within the film, so i up and left, i have never ever ever walked out of a movie, until this garbage, Anyone who said they enjoyed it is a liar, or they should be banned from this site. I get so angry when i see a person rate this an 8 when the Godfathers overall rating is a 9.1 its like saying that that movie was close which it isn't.",0
"This is possibly the worst fencing, sword-fighting, movie ever made. That is not just because the so called sports fencing is poor but because the plot, characters are so weak that they've got to throw in a semi nude sex scene and, later, supposed group dancing around a fencing scene in the fencing club trying, I suppose to maintain audience interest. What a waste of F. Murray Abraham's talents. You're better served with overblown swashbuckling movies like Zorro, Scaramouche, anything that has Basil Rathbone as the villain. As a fencer myself I recognize the near impossibility of capturing fencing as a sport on film, but if it ever happens it's got to have fresher, better drawn characters and a plot with more depth.",0
"I, like many other Bachchan fans, having been eagerly awaiting the remake of Sholay. This movie was not it. Thank god they didn't let them use the name ""Sholay"" in the movie title. Ram Gopal's remake is not worthy of the title. The camera work, the locations, the costumes, the totally out-of-place dancing, the dialogue all combined to make the worst movie I have ever seen. You wonder if the cast of actors agreed to make this movie because they needed money and Ram Gopal was paying a lot of money for the cast. The only non-paid actor, the ant, was the only resemblance to the first movie. Abishek's role was totally ridiculous, did he need money to pay for the wedding to Ash? Save your money, your mind and your time, don't bother with this movie or the DVD when that comes out.",0
"This movie has got to be one of the worst I have ever seen make it to DVD!!! The story line might have clicked if the film had more funding and writers that would have cut the nonsense and sickly scenes that I highly caution parents on.... But the story line is like a loose cannon. If there was such a thing as a drive thru movie maker-this one would have sprung from that.It reminded me a lot of the quickie films that were put out in the 1960's, poor script writing and filming. <br /><br />The only sensible characters in the whole movie was the bartender and beaver. The rest of the film, could have easily been made by middle school children. I give this film a rating of 1 as it is truly awful and left my entire family with a sense of being cheated. My advice-Don't Watch It!!!",0
