text,label
"I saw the long day's dying when it first came out at the cinema, I thought the film gave a good soldiers point of view, it gave a realistic account, of men at war. The storyline moves at a nice pace, showing a group of men behind enemy lines, and trying to return back to their own lines with an enemy prisoner. The characters are well developed, and believable.<br /><br />David Hemmings is a good actor and plays the leading role with conviction, as does Alan Dobie (as German Helmut) I was surprised, that i have been unable to find this film on VHS or DVD, and I feel it has become the forgotten film, which is sad , as it is superior to many other war films I have seen.",1
"I first heard of this movie after purchasing the 1976 flick ""Snuff"". I was told that Devil's Experiment was much better so naturally I went ahead and ordered the Guinea Pig box set. I was really interested to hear that Charlie Sheen had come out trying to ban either this movie or the second one, so my interest was peaked.<br /><br />Devil's Experiment is a short film with no story, no character development. Just 3 men torturing a woman for about 45 minutes. They torture her in various ways like beating her, spinning her in circles over and over again then forcing her to drink alcohol, forcing her to listen to hi-pitched noise for 24 hours, smash her hand with a mallet, burning and putting maggots on the burns, throwing guts at her, and ultimately shoving a sharp needle through her eye.<br /><br />I must say that a lot of this movie was fake, like the beating scenes. But then, some of it was actually well done as far as grossing you out. The scenes in which the woman is being spun around in circles was making me dizzy watching it. Or the scene in which she is forced to listen to sharp noise for 24 hours is painful to think about. The worst is the eye scene. I didn't shutter when watching it but simply thought ""Damn, that looks pretty good for such a low budget movie"". I did enjoy the flick but I don't know if I can really recommend this unless you have seen most of what the horror genre has to offer. 7/10",1
"I can't say this show is perfect. Perhaps all the previous commenters remember the old Tuesday 10:30 slot taken up by the childish humour of butch Elvira Curt (""There's a space shuttle humping a 747!""). Oh the glory of scrambling to hit any button on the remote to make it change.<br /><br />Face it, comedy can't pull a Showcase and create the comedic genius of the truly Canadian Trailer Park Boys. But hey, they try.<br /><br />This show is by far one of the better original shows. However, none of the following will find themselves laughing at the apparent ""players"" who showcase their stupidity in picking up girls:<br /><br />a) ""Dumb"" Girls - Obviously, they can't realise that they are just like the girls on the show. Oblivious. Jump on the man meat, you can call yourself a whore tomorrow and get his name. He looks good, he must be popular and nice. HAHAHAHA!!! Oh but you'd never do that! Nobody would... if they knew it was happening<br /><br />b) Unsocial guys who think women like nice guys - Obviously seeing these guys succeed at what you fail at or don't even get to experience is going to make your primal rages boil. Watch more closely, they get shot down most of the time. They say stupid crap.<br /><br />c) Girls with respect for one another - Obviously seeing your separate distinctly female species get caught up in real world situations is wrong wrong wrong. Nobody gets played. Women are not objects, they can't be played, because they are all very faithful angels who are going to clubs to converse politely with one another without fear of guys trying to pick them up.<br /><br />Oh wait... hmmmmmmmm<br /><br />As much as EVERYBODY will say that this show is not funny, and that it doesn't teach you anything, I have to take the opposite side. The show is very good at detailing the way relationships work for both men AND women. The way they think, and the way they think each other think, and social hierarchy. Its funny to see and hear the guys make absolutely idiotic comments to things the women say (""My grandfather died recently"" ""Oh... well are we having fun tonight?"").<br /><br />Besides, its a club. The place people go to have fun, and get laid. No matter who you are, you're going to a club to get or give attention to someone. Guys go there to test their game and pick up girls. Girls go there to flirt with guys and find the one that sweeps her off her feet the best. Lighten up!<br /><br />If you're a guy, learn a thing or two about different approaches and the different effects they have. If you're a girl, learn what these ""studly"" man whores really think like, and learn to tell them apart from genuine guys. Next time you get broken up with by one of those douchewads, realise its not because of him, its because you're dumb and thought he was the greatest guy ever when he was quite clearly a dick to you the whole time",1
"Helges best movie by far. Very funny, very surrealistic. If Bunuel made a movie starring Buster Keaton as Krusty the Clown it would look like this.<br /><br />Brilliant performances by the cast we already know from other Schneider movies, especially Helmut Körschgen as the sidekick of 00Schneider. (Andreas Kunze who once more plays the wife in this one is a bit annoying though). And of course Helge himself as Nihil Baxter is absolutely incredible.<br /><br />P.S: if this movie had a proper merchandising i would really like to buy a replica of that ""Holz ist"" painting.",1
"The minutiae of what's involved in carrying out a robbery is what makes this one of the best of all heist movies. Then there's the robbery itself, a wordless, thirty minute nail-biter that has never been surpassed, followed by what is probably the cinema's most pronounced example of dishonor among thieves as things begin to spectacularly unravel, and we have what is unquestionably the greatest of all heist movies.<br /><br />This was a tough and unsentimental film when it first appeared in 1955 and it is just as tough and unsentimental today. (It displays some of the edgy brutality of Dassin's earlier ""Brute Force""). There isn't a flabby moment or duff performance in the entire film and Dassin captures the milieu of seedy clubs and Parisian back streets like no-one else and the final drive through Paris by a dying man is one of the most iconic closing sequences of any movie. A classic.",1
"The story: On the island Texel, photographer Bob, who makes a photo shoot for a magazine, meets the mysterious Kathleen. Her free spirit and lust for life intrigues Bob, who has suffered a very traumatic experience shortly before. Her life is not so simple as it seems, however. Through Kathleen, Bob gets entangled in a dangerous network. Will Kathleen be able to win his trust?<br /><br />Review: The dialogue in this movie is very natural and the story unfolds nicely although it stays a bit on the surface and it would have been nice if the character's 'psychology' would have been worked out a little more. Why do these people do the things they do? What motivates their choices? This is what gives a movie depth and something to think about in my view. The story never reaches an emotional climax, even though the characters go through enough to justify that. So you don't get to know the characters on that deeper level. The actors deliver good work and play in a very natural and 'believable' way, but I think it would have suited the movie better if Kathleen had been played by a younger actress, as this character's naiveness doesn't quite work for a grown-up woman. Camera-work is nice, and there are some great shots of the nature on the island. I give the movie a 7/10.",1
"I cannot believe I enjoyed this as much as I did. The anthology stories were better than par, but the linking story and its surprise ending hooked me. Alot of familiar faces will keep you asking yourself ""where I have I seen them before?"" Forget the running time listed on New Line's tape, this ain't no 103 minutes, according to my VCR timer and IMDB. Space Maggot douses the campfire in his own special way and hikes this an 8.",1
"This movie was talked about in Fangoria where I heard about this, it was interesting to me mostly becuase it was direct-to-video and I recognized two of the stars on the cover, James Marsden of Disturbing Behavior and Christine Taylor from The Craft. And to my surprise on Valentine's Day when I was searching through the horror aisle to find it on the shelf! I immediately had to grab it. Me and my brother and our girlfriends watched it and to my surprise it was pretty good, the tales were interesting and for once they were actually SCARY, unlike a lot of other horror movies being made recently. Some of the plot I do not understand but once I watch it again I bet I'll get it. And to even more of my surprise there were other stars I recognized including one of the girls from the TV show My So-Called Life and Jacinda from The Real World, I'm not sure why this movie was only direct-to-video, with a little advertising this movie could have at least made up for how much money was spent on making it. The only problem I have is that since it wasn't released in theatres I guess I'll never be able to view it in widescreen. You should definitely take a chance and rent this one.<br /><br />",1
"Perhaps once in a generation a film comes along that is perfection. For me, ""The Railway Children"" is that film - a timeless classic that was directed and performed most beautifully. It depicts all that is worthwhile in humanity and climaxes in the conquest of love and faith over cruel injustice. Every performance is a gem, though Bobbie stands out and, like Judy Garland as Dorothy before her, Jenny Agutter makes it impossible for us to imagine anyone else in the role.<br /><br />The world is all the better for this film and the children of today would be much the better for watching it.<br /><br />Of course, like so many young men of my generation, I fell hopelessly in love with Jenny Agutter and her hold was as strong when I had the great good fortune to meet her a few days ago - the bewitching smile and voice like dripping honey were still there to send me weak at the knees as they first did all those years ago!",1
"Man with the Screaming Brain certainly isn't a perfect movie, but I'm pretty sure it was never meant to be anything more than a star vehicle for Bruce Campbell, meaning it works as kind of a summary of his entire career: slapstick, sarcasm, cheese, action, and happy endings. Campbell is, as a writer, uneven--there are lots of things in the story that don't make a great deal of sense (why does the robot suddenly have breasts merely because a female brain has been implanted into it?), and some of the scenes feel like retreads of other, better incarnations (the scene in the restaurant, where Yegor and William battle for control of William's body, is straight out of Evil Dead II). There are, however, lots of little touches and non-sequiturs that feel rather brilliant, such as when William is in the height of his panic and screams at a statue, ""What are you looking at?!"" The movie looks like a Sci-Fi Channel original, probably because it was. The acting is actually pretty good. I particularly enjoyed Tamara Gorski as Tatoya; she was ruthless and cunning, yes, but seemed to have a tragic air about her in certain moments that the story never explored. Ted Raimi handled the standard ""bumbling assistant"" role admirably enough, and Bruce is funny as the arrogant, sardonic, condescending American jerk. (Now that he's writing his own films, you'd think he'd give himself a role that he hasn't been typecast in already.) Man with the Screaming Brain is a bizarre, nonsensical B-movie that ought to be enjoyable for anybody who can avoid taking a cinematic experience too seriously.",1
"""Duckman"" is a great show. I first saw it when I was 10 years old at the time and after school I rushed home and turned on Comedy Central. I saw a cartoon called ""Duckman"" and I LOVED IT!! It's such a funny and cool show. It's created by Klasky-Csupo, who are great creators of cartoons. They animated some of my favorite shows ever, like ""The Simpsons"" and ""Rugrats"".<br /><br />I've seen lots of episodes of this show and I think they're all really funny and sweet. The voice actors did a great job voicing the characters, too.<br /><br />I wish that Comedy Central could bring this show back, along with ""The Critic"" and ""Dilbert"".<br /><br />But this is a great Comedy Central show. Great job, Klasky-Csupo!",1
"'Loulou' delights in the same way an expensive, high quality French wine does. It leaves you with a very fine aftertaste.<br /><br />'Loulou's theme isn't new. The film doesn't carry an original plot either. Its colored picturing shows fine, but not extraordinary. Its setting is serious. Its elegant styling never and nowhere puts any weight on your mind.<br /><br />Whatever one further may say about 'Loulou', it's beyond doubt that this very French film stands out for its excellent acting. The three leads convincingly reflect all numerous doubts and tenses sparkling between them, making the plot alive. Their acting fully invites you to participate, to make friends.<br /><br />For those around at the time, 'Loulou' also provides an extra bonus: its perfectly captured mood of 1980.",1
"I got this movie with my BBC ""Jane Austen Collection"" (5 DVDs of old BBC adaptations) and didn't like it at first. It's completely different from the others and it lacks, or so I thought, one of the qualities that I enjoy in all other Austen movies: cheerful common sense. The nightmare scene in which Mrs. Richards apparently sews her fingers together was especially upsetting.<br /><br />I still don't like to watch the finger-sewing scene but I do love hearing Mrs. R. saying, dreamily, while she sews, ""My only acquaintance...tore my gown."" This movie is now my current Austen favorite. I've watched it 7 or 8 times so far. The acting, to my mind, is incredible. The way I notice good acting is when I find myself looking up from whatever I'm doing (sewing, though not my fingers together, hopefully, or boondoggling or whatever) in order to watch the character deliver his lines. It's the turn of expression, the cast of posture, that make the words come alive -- that's what makes good acting, as far as I'm concerned.<br /><br />Well, I watch almost every part of ""Northanger Abbey"" because almost all the actors play their roles with such charisma. Peter Firth is amazing as Mr. Tilney, the perfect blend of Bathian fop and real, masculine hero - you're not sure until the end whether he's after Catherine's money or not. I love his touch of (Welsh?) accent. Mr. and Mrs. Richards are charming: the combination of their behaviors - especially Mr. Richards' high voice, lending counterpoint to his wit and wisdom - makes them so real. General Tilney as the hard-hearted father who may possibly be a murderer is fascinating, too. And Captain Tilney, the grinning rake who is so clearly enjoying himself... and the moneygrubbing sister and brother whose names I can't currently remember - the two of them are so perfectly, at once, smart and smarmy.<br /><br />The other reason I love this adaptation is that it is the most romantic of all the Jane Austen adaptations. I know this was one of Austen's weak points (well, it is as far as I am concerned): even though all her novels are love stories, it's hard to feel that her heroes and heroines are really in love at the end. And if they're aren't really in love, then what's the point? All the other adaptations I've seen (other than the early Olivier/Garson one) have pretty cold-fish kisses at the end, if they kiss at all. I don't at all like sex in movies but it really is necessary to have a heartfelt kiss in the end. And the ending kiss in Northanger is a doozy.<br /><br />The over-the-top approach to costumes, music, and lighting work very well as far as I'm concerned. And the script is extremely clever - the way we are educated about Gothic romance, highlife in Bath, Cathy's normal country upbringing, etc., is very well done, as they usually are in BBC productions. Also, I like the part when the little black page does the cartwheels. And the Marchionesse, I think, was an entirely appropriate and very clever expository device.<br /><br />Some people have objected that this version is the opposite of what Jane Austen intended to do in Northanger Abbey - she meant to make fun of Gothic romance, not promote it. But I don't think she meant to put ""Mysteries of Udolpho,"" etc., down. She was just making the point that you need to distinguish between reality and fiction. And this point is made when Mr. Tilney chides Catherine in his mother's room. Besides, General Tilney was a villain, albeit a prosaic one. That point was meant to be made, surely.",1
"If you're as huge of a fan of an author as I am of Jim Thompson, it can be pretty dodgy when their works are converted to film. This is not the case with Scott Foley's rendition of AFTER DARK MY SWEET. A suspenseful, sexually charged noir classic that closely follows and does great justice to the original text. Jason Patrick and Rachel Ward give possibly the best performances of their careers. And the always phenomenal Bruce Dern might have even toped him self with this one. Like Thompson's book this movie creates a dark and surreal world where passion overcomes logic and the double cross is never far at hand. A must see for all fans of great noir film. ****!!!",1
"Interesting story and sympathetic treatment of racial discrimination, Son of the Gods is rather too long and contains some hammy acting, but on the whole remains a fascinating film.<br /><br />Story about a Chinese passing as White (Rchard Barthelmess) starts as Barthelmess leaves college after being insulted by a trio of brainless co-eds. He embarks on a world tour to discover himself and ends up as secretary to a British playwright (Claude King). In Monte Carlo he meets beautiful Alanna Wagner (Constance Bennett) and they fall in love. But when she discovers he is Chinese she goes berserk in a memorable scene.<br /><br />Plagued by guilt and love, Alanna goes into a mental spiral and makes a few attempts to contact Barthelmess. After his father dies he takes over the business (banking?) and dons Chinese garb as a symbol of his hatred of the White race that has spurned him. After a San Francisco detective tells him the truth about his birth, Barthelmess makes the decision to honor his Chinese father and mother.<br /><br />And I agree that one reviewer here never saw this film. Alanna declares her love for Sam BEFORE he tells her of his recent discovery. And that makes all the difference in this film.<br /><br />Barthelmess and Bennett each have a few scenes where they chew the scenery, but on the whole this is a solid and interesting drama. Frank Albertson is good as the nice college pal, Claude King is solid as the playwright Bathurst, Bess Flowers has one scene as an Oklahoma Indian, and E. Alyn Warren is the Chinese father, Dorothy Mathews is nasty Alice. Not so good are Anders Randolf as Bennett's father and Mildred Van Dorn as Eileen. Also note the gorgeous blonde to the right of Barthelmess at the roulette table. What a stunner whoever she was!",1
"This episode of Charmed changed everything! The show is about to end it's third season, and all hell IS breaking loose in this episode. The Charmed ones bring an Innocent named Dr. Griffiths to the manor the protect him from Shax, The Sources assassin. When Shax attacks, he blasts in as a tornado and then corporealizes into his demon skin. He blasts Prue threw a wall which totally knocks her out and practically kills her. Then blasts Piper threw what is left of the wall. Phoebe comes from the attic and says the vanquishing spell before Shax came kill the doctor. But being the Power of One, it just wounds him.Leo comes to heal the other sisters and Prue wants to find Shax and destroy him for real. Phoebe, meanwhile is in the Underworld trying to find Cole.When Prue and Piper go out into the street to find the demon, the demon finds them. After their battle, the witches realize that a camera caught everything! When they get back to Manor trying to battle the media and after they vanquished Shax, a a witch gone kookoo shoots Piper. Prue uses her telekinesis to move people out of the way so she can get to the hospital. But they get their to late and Piper dies. And just when Prue is about to get shot, time is rewound to where they bring Dr. Griffiths to the Manor. Shax blows in and blasts Prue and Piper. But Phoebe is still in the Underworld so Shax kills the doctor and blasts out of the Manor. When Leo finally comes, he can't heal Prue. Prue is dead and so is the Power of Three. For Now. Personally. this episode was sad. Prue was the strongset of all of them. I would love to have her power of telekinesis. i really don't think Phoebe should of went to the Underworld because if she didn't, Shax wouldn't have killed Prue. But Paige brings The Power of Three together again and I'm happy with the show's progress",1
"<br /><br />Her Excellency Madam Shabana Azmi has worked in countless movies over life time. I think best is yet to come.<br /><br />Fire is ok.<br /><br />But still good days are yet to come.<br /><br />Hopefully, in Water I will be able see her better.<br /><br />Thanks and Regards.<br /><br />PS: India doesn't have a director to make best use of her.",1
"Cleopatra (the delicious Monica Bellucci) is challenged by Cesar (Alain Chabat): in order to prove that the Egyptians are better than the Romans, she promises to build a fancy castle for Cesar in a period of three months, without any delay. She calls the one-arm architect Numerobis (Jamel Debbuzi) and gives him two options: to be covered by gold if he accomplishes his mission, or become crocodile food if he fails. Numerobis will ask for help to Panoramix (Claude Rich), Asterix (Christian Clavier) and Obelix (Geraard Depardieu) (with Ideiafix). This movie is very funny, specially the parts where Obelix and the Pirates leaded by Red Beard participate. However, the screenwriter and the director should have noted that French is not an universal language as English is. Therefore, the jokes with words (like in Austin Powers movies, for example) does not work well for people strange to French language. French people and persons fluent in French language will certainly like these jokes, but they do not make any sense for me, that do not speak French. My vote is seven.",1
"One of those beautifully intense movies that draws us so intimately far in, it ends much to soon! Than were left looking at the screen like, ""No they didn't!"", lol. Good performances all around! The acting is marvelous with Emily Blunt simply outstanding! I knew she would give a solid, convincing performance catching young Victoria's regality, temper, and vulnerability through out the entire movie. Also, the production is outstanding in every way: style, substance and sensitivity. A remarkable glimpse at a remarkable time in Britian's history told via a very personal and touching biography of the school age princess until her reign as Queen, later marrying Prince Albert, than ending with the birth of their first of nine children. It had a well written screenplay and flawless editing. Rupert Friend as the ever so patient and compassionate young Prince Albert vying to win the young Queen's attention, than securing her love, before Lord Melbourne(Paul Bettany), was engrossing to watch. Just as engrossing was the relationship between the teenage Victoria and her mother, which was fury at times, as with her mother and King William (whom also disliked her mother). The acting and scenes were captivating, highly emotional. <br /><br />I would recommend this to anyone interested in the historical and political situation existing in that era, and indeed, anyone who loves a compelling true romance story",1
"First off, I absolutely loved this movie. As a Billy Crystal fan, I must say that I was expecting more comedic situations than I actually got. However, it was nice to see him in a role with more depth and emotion. His portrayal of talent agent Sammy was brilliantly performed and uniquely him. In addition, Gheorghe Muresan (as Maximus) was superb in his first film role. When Sammy goes to Romania to visit his client on location he has his world turned upside down. He never expected that he would accidentally find the one person who could change his life. Sammy and Max's journey is unique and moving, and even humorous at times. Plus, the location in Czech Republic where parts of the film were shot, was absolutely beautiful. I have to say, this dramatic comedy had me feeling a variety of emotions. I thought it was excellent and I would recommend it to anyone and everyone.",1
